layer,pos,direction,item_idx,cell,paraphrase_id,label,score,pred,correct
8,4,p2f,60,future_known,5,1,0.9679056400132,1,1
8,4,p2f,61,future_known,0,1,0.1486292786401167,0,0
8,4,p2f,61,future_known,1,1,0.06257955993992358,0,0
8,4,p2f,61,future_known,2,1,0.07887358174817402,0,0
8,4,p2f,61,future_known,3,1,0.600611424518689,1,1
8,4,p2f,61,future_known,4,1,0.5218485437958955,1,1
8,4,p2f,61,future_known,5,1,0.36363843544488983,0,0
8,4,p2f,62,future_known,0,1,0.9968823077498732,1,1
8,4,p2f,62,future_known,1,1,0.9999343368949113,1,1
8,4,p2f,62,future_known,2,1,0.6218307210971719,1,1
8,4,p2f,62,future_known,3,1,0.846864781106557,1,1
8,4,p2f,62,future_known,4,1,0.9990681975502967,1,1
8,4,p2f,62,future_known,5,1,0.8895307149426003,1,1
8,4,p2f,63,future_known,0,1,0.29513417423662647,0,0
8,4,p2f,63,future_known,1,1,0.4419625751216171,0,0
8,4,p2f,63,future_known,2,1,0.0063317762588132424,0,0
8,4,p2f,63,future_known,3,1,0.663945944582,1,1
8,4,p2f,63,future_known,4,1,0.9361525715997736,1,1
8,4,p2f,63,future_known,5,1,0.3557934718558424,0,0
8,4,p2f,64,future_known,0,1,0.9879707739966772,1,1
8,4,p2f,64,future_known,1,1,0.982613458135809,1,1
8,4,p2f,64,future_known,2,1,0.668653247196289,1,1
8,4,p2f,64,future_known,3,1,0.7564136932334455,1,1
8,4,p2f,64,future_known,4,1,0.4420810425453553,0,0
8,4,p2f,64,future_known,5,1,0.9895991838966023,1,1
8,4,p2f,65,future_known,0,1,0.5525897924085068,1,1
8,4,p2f,65,future_known,1,1,0.14760302858380228,0,0
8,4,p2f,65,future_known,2,1,0.9948025905964041,1,1
8,4,p2f,65,future_known,3,1,0.7038071189980344,1,1
8,4,p2f,65,future_known,4,1,0.39835642136368143,0,0
8,4,p2f,65,future_known,5,1,0.7630756269858451,1,1
8,4,p2f,66,future_known,0,1,0.660769020972526,1,1
8,4,p2f,66,future_known,1,1,0.7984855549258802,1,1
8,4,p2f,66,future_known,2,1,0.6241862587364766,1,1
8,4,p2f,66,future_known,3,1,0.31149324384538546,0,0
8,4,p2f,66,future_known,4,1,0.9674961454354111,1,1
8,4,p2f,66,future_known,5,1,0.9070087755365748,1,1
8,4,p2f,67,future_known,0,1,0.638737678636369,1,1
8,4,p2f,67,future_known,1,1,0.9798939958253806,1,1
8,4,p2f,67,future_known,2,1,0.1479731473684218,0,0
8,4,p2f,67,future_known,3,1,0.9030871301305228,1,1
8,4,p2f,67,future_known,4,1,0.9873561209776535,1,1
8,4,p2f,67,future_known,5,1,0.025763791671503358,0,0
8,4,p2f,68,future_known,0,1,0.7808984087319266,1,1
8,4,p2f,68,future_known,1,1,0.9262712811850793,1,1
8,4,p2f,68,future_known,2,1,0.22110100088794593,0,0
8,4,p2f,68,future_known,3,1,0.9383056476858518,1,1
8,4,p2f,68,future_known,4,1,0.43700043088445434,0,0
8,4,p2f,68,future_known,5,1,0.8365259237375967,1,1
8,4,p2f,69,future_known,0,1,0.5734648250911094,1,1
8,4,p2f,69,future_known,1,1,0.6717454917773118,1,1
8,4,p2f,69,future_known,2,1,0.673686125143928,1,1
8,4,p2f,69,future_known,3,1,0.5177874732380994,1,1
8,4,p2f,69,future_known,4,1,0.8378331019237814,1,1
8,4,p2f,69,future_known,5,1,0.5132440294880782,1,1
8,4,p2f,70,future_known,0,1,0.8982390916043377,1,1
8,4,p2f,70,future_known,1,1,0.35263914976530114,0,0
8,4,p2f,70,future_known,2,1,0.09573312192954339,0,0
8,4,p2f,70,future_known,3,1,0.8621885561930547,1,1
8,4,p2f,70,future_known,4,1,0.9280086965601426,1,1
8,4,p2f,70,future_known,5,1,0.09886569990155837,0,0
8,4,p2f,71,future_known,0,1,0.9821842762421328,1,1
8,4,p2f,71,future_known,1,1,0.9618892624163775,1,1
8,4,p2f,71,future_known,2,1,0.8348049252124461,1,1
8,4,p2f,71,future_known,3,1,0.9852086068777857,1,1
8,4,p2f,71,future_known,4,1,0.9248638644582773,1,1
8,4,p2f,71,future_known,5,1,0.14598372548624852,0,0
8,4,p2f,72,future_known,0,1,0.9194723944487307,1,1
8,4,p2f,72,future_known,1,1,0.3075605946881764,0,0
8,4,p2f,72,future_known,2,1,0.10205227380256578,0,0
8,4,p2f,72,future_known,3,1,0.9649332101871481,1,1
8,4,p2f,72,future_known,4,1,0.35179465331392135,0,0
8,4,p2f,72,future_known,5,1,0.9735253602957266,1,1
8,4,p2f,73,future_known,0,1,0.6704276012187925,1,1
8,4,p2f,73,future_known,1,1,0.8125943923785157,1,1
8,4,p2f,73,future_known,2,1,0.13997284257751416,0,0
8,4,p2f,73,future_known,3,1,0.057175416951710925,0,0
8,4,p2f,73,future_known,4,1,0.14383602959033995,0,0
8,4,p2f,73,future_known,5,1,0.24492653654228388,0,0
8,4,p2f,74,future_known,0,1,0.7033640714361297,1,1
8,4,p2f,74,future_known,1,1,0.8425318099426494,1,1
8,4,p2f,74,future_known,2,1,0.32365136805842865,0,0
8,4,p2f,74,future_known,3,1,0.11257892394849577,0,0
8,4,p2f,74,future_known,4,1,0.7792829364415506,1,1
8,4,p2f,74,future_known,5,1,0.649548069215409,1,1
8,4,p2f,75,future_unknown,0,0,0.9188094631089752,1,0
8,4,p2f,75,future_unknown,1,0,0.995664840469502,1,0
8,4,p2f,75,future_unknown,2,0,0.8656459800605226,1,0
8,4,p2f,75,future_unknown,3,0,0.9665398220243907,1,0
8,4,p2f,75,future_unknown,4,0,0.7614442505162998,1,0
8,4,p2f,75,future_unknown,5,0,0.8962801306510872,1,0
8,4,p2f,76,future_unknown,0,0,0.0002433803311686739,0,1
8,4,p2f,76,future_unknown,1,0,0.003230222583904284,0,1
8,4,p2f,76,future_unknown,2,0,0.008468816864927757,0,1
8,4,p2f,76,future_unknown,3,0,0.384773596318073,0,1
8,4,p2f,76,future_unknown,4,0,0.011738748097889617,0,1
8,4,p2f,76,future_unknown,5,0,9.18353171547127e-05,0,1
8,4,p2f,77,future_unknown,0,0,0.04057758313939295,0,1
8,4,p2f,77,future_unknown,1,0,0.09002824762389679,0,1
8,4,p2f,77,future_unknown,2,0,0.005044138449534492,0,1
8,4,p2f,77,future_unknown,3,0,0.06730472205920565,0,1
8,4,p2f,77,future_unknown,4,0,0.0018737750830313212,0,1
8,4,p2f,77,future_unknown,5,0,0.024344772712035626,0,1
8,4,p2f,78,future_unknown,0,0,0.7445221954566593,1,0
8,4,p2f,78,future_unknown,1,0,0.21922634176377914,0,1
8,4,p2f,78,future_unknown,2,0,0.9757333307754414,1,0
8,4,p2f,78,future_unknown,3,0,0.8322222039292478,1,0
8,4,p2f,78,future_unknown,4,0,0.9136809110371407,1,0
8,4,p2f,78,future_unknown,5,0,0.9204754638514062,1,0
8,4,p2f,79,future_unknown,0,0,0.1485295071900499,0,1
8,4,p2f,79,future_unknown,1,0,0.3231903378823945,0,1
8,4,p2f,79,future_unknown,2,0,0.3701810627274308,0,1
8,4,p2f,79,future_unknown,3,0,0.26797274869010634,0,1
8,4,p2f,79,future_unknown,4,0,0.3205454135494944,0,1
8,4,p2f,79,future_unknown,5,0,0.5870904138605334,1,0
8,4,p2f,80,future_unknown,0,0,0.684243336023019,1,0
8,4,p2f,80,future_unknown,1,0,0.9983223665304395,1,0
8,4,p2f,80,future_unknown,2,0,0.9861177582688847,1,0
8,4,p2f,80,future_unknown,3,0,0.9965322633609802,1,0
8,4,p2f,80,future_unknown,4,0,0.5274930609834451,1,0
8,4,p2f,80,future_unknown,5,0,0.9986083803798891,1,0
8,4,p2f,81,future_unknown,0,0,0.4457646309918961,0,1
8,4,p2f,81,future_unknown,1,0,0.16949026835398545,0,1
8,4,p2f,81,future_unknown,2,0,0.1458853623776202,0,1
8,4,p2f,81,future_unknown,3,0,0.0302817063408131,0,1
8,4,p2f,81,future_unknown,4,0,0.12908451841049223,0,1
8,4,p2f,81,future_unknown,5,0,0.3578923437729145,0,1
8,4,p2f,82,future_unknown,0,0,0.38585530991602196,0,1
8,4,p2f,82,future_unknown,1,0,0.3015950920127986,0,1
8,4,p2f,82,future_unknown,2,0,0.21422509075321594,0,1
8,4,p2f,82,future_unknown,3,0,0.9108429210118697,1,0
8,4,p2f,82,future_unknown,4,0,0.2654654880248356,0,1
8,4,p2f,82,future_unknown,5,0,0.5006657578532286,1,0
8,4,p2f,83,future_unknown,0,0,0.9916376988122498,1,0
8,4,p2f,83,future_unknown,1,0,0.99978641103635,1,0
8,4,p2f,83,future_unknown,2,0,0.2313622085656406,0,1
8,4,p2f,83,future_unknown,3,0,0.9974138658945929,1,0
8,4,p2f,83,future_unknown,4,0,0.9458105860474261,1,0
8,4,p2f,83,future_unknown,5,0,0.941464299445713,1,0
8,4,p2f,84,future_unknown,0,0,0.0003095053210839567,0,1
8,4,p2f,84,future_unknown,1,0,0.05840945033045931,0,1
8,4,p2f,84,future_unknown,2,0,0.0006122197242135508,0,1
8,4,p2f,84,future_unknown,3,0,0.011960983219487903,0,1
8,4,p2f,84,future_unknown,4,0,0.0002319236156467104,0,1
8,4,p2f,84,future_unknown,5,0,0.11322409087559997,0,1
8,4,p2f,85,future_unknown,0,0,0.07256423865646243,0,1
8,4,p2f,85,future_unknown,1,0,0.9407196640474624,1,0
8,4,p2f,85,future_unknown,2,0,0.7708248177895788,1,0
8,4,p2f,85,future_unknown,3,0,0.9935406821834232,1,0
8,4,p2f,85,future_unknown,4,0,0.91102213214378,1,0
8,4,p2f,85,future_unknown,5,0,0.8471230664351843,1,0
8,4,p2f,86,future_unknown,0,0,0.018586804034658958,0,1
8,4,p2f,86,future_unknown,1,0,0.3673684072349824,0,1
8,4,p2f,86,future_unknown,2,0,0.4402270956314955,0,1
8,4,p2f,86,future_unknown,3,0,0.9085007144439128,1,0
8,4,p2f,86,future_unknown,4,0,0.7440185663076608,1,0
8,4,p2f,86,future_unknown,5,0,0.6355535253065446,1,0
8,4,p2f,87,future_unknown,0,0,0.1853810776562346,0,1
8,4,p2f,87,future_unknown,1,0,0.8437191619882926,1,0
8,4,p2f,87,future_unknown,2,0,0.8418292799948355,1,0
8,4,p2f,87,future_unknown,3,0,0.5291752009708627,1,0
8,4,p2f,87,future_unknown,4,0,0.356396599718909,0,1
8,4,p2f,87,future_unknown,5,0,0.6533821109928203,1,0
8,4,p2f,88,future_unknown,0,0,0.32888543946785487,0,1
8,4,p2f,88,future_unknown,1,0,0.8955535909409359,1,0
8,4,p2f,88,future_unknown,2,0,0.9975690278798157,1,0
8,4,p2f,88,future_unknown,3,0,0.8318427758813357,1,0
8,4,p2f,88,future_unknown,4,0,0.9989335910013624,1,0
8,4,p2f,88,future_unknown,5,0,0.86316671327963,1,0
8,4,p2f,89,future_unknown,0,0,0.01990231840871612,0,1
8,4,p2f,89,future_unknown,1,0,0.7259020297734549,1,0
8,4,p2f,89,future_unknown,2,0,0.47611811396779224,0,1
8,4,p2f,89,future_unknown,3,0,0.3566594151988167,0,1
8,4,p2f,89,future_unknown,4,0,0.4335985391740658,0,1
8,4,p2f,89,future_unknown,5,0,0.8395149407305927,1,0
8,4,p2f,90,future_unknown,0,0,0.984027728090673,1,0
8,4,p2f,90,future_unknown,1,0,0.9999774052177971,1,0
8,4,p2f,90,future_unknown,2,0,0.9991096479160478,1,0
8,4,p2f,90,future_unknown,3,0,0.998290286672219,1,0
8,4,p2f,90,future_unknown,4,0,0.9995420227765272,1,0
8,4,p2f,90,future_unknown,5,0,0.9996315724580639,1,0
8,4,p2f,91,future_unknown,0,0,0.014918105621901202,0,1
8,4,p2f,91,future_unknown,1,0,0.3677556252021917,0,1
8,4,p2f,91,future_unknown,2,0,0.11666918709813556,0,1
8,4,p2f,91,future_unknown,3,0,0.0946034133339157,0,1
8,4,p2f,91,future_unknown,4,0,0.06383915337003405,0,1
8,4,p2f,91,future_unknown,5,0,0.5697534590970967,1,0
8,4,p2f,92,future_unknown,0,0,0.0024713610663367764,0,1
8,4,p2f,92,future_unknown,1,0,0.018369641782183112,0,1
8,4,p2f,92,future_unknown,2,0,0.11470127251096647,0,1
8,4,p2f,92,future_unknown,3,0,0.7075830113441601,1,0
8,4,p2f,92,future_unknown,4,0,0.17676526433812095,0,1
8,4,p2f,92,future_unknown,5,0,2.7689213513719697e-05,0,1
8,4,p2f,93,future_unknown,0,0,0.18214126732271121,0,1
8,4,p2f,93,future_unknown,1,0,0.14399922214919708,0,1
8,4,p2f,93,future_unknown,2,0,0.017134109500779388,0,1
8,4,p2f,93,future_unknown,3,0,0.017134109500779388,0,1
8,4,p2f,93,future_unknown,4,0,0.13540735904479415,0,1
8,4,p2f,93,future_unknown,5,0,0.013119166085408486,0,1
8,4,p2f,94,future_unknown,0,0,0.7295605981274011,1,0
8,4,p2f,94,future_unknown,1,0,0.3159227630149872,0,1
8,4,p2f,94,future_unknown,2,0,0.002277993155429723,0,1
8,4,p2f,94,future_unknown,3,0,0.9004402881494173,1,0
8,4,p2f,94,future_unknown,4,0,0.8590681708239045,1,0
8,4,p2f,94,future_unknown,5,0,0.15827791110859374,0,1
8,4,p2f,95,future_unknown,0,0,0.2609576555136492,0,1
8,4,p2f,95,future_unknown,1,0,0.10932162329725077,0,1
8,4,p2f,95,future_unknown,2,0,0.6139918604115099,1,0
8,4,p2f,95,future_unknown,3,0,0.004413434243514122,0,1
8,4,p2f,95,future_unknown,4,0,0.8409557922446285,1,0
8,4,p2f,95,future_unknown,5,0,0.011148828882522275,0,1
8,4,p2f,96,future_unknown,0,0,0.9302846001692703,1,0
8,4,p2f,96,future_unknown,1,0,0.5879709046273419,1,0
8,4,p2f,96,future_unknown,2,0,0.9942960485052355,1,0
8,4,p2f,96,future_unknown,3,0,0.9385444631574495,1,0
8,4,p2f,96,future_unknown,4,0,0.2752910223430502,0,1
8,4,p2f,96,future_unknown,5,0,0.94575947921783,1,0
8,4,p2f,97,future_unknown,0,0,0.009813038584558152,0,1
8,4,p2f,97,future_unknown,1,0,0.5412029229914532,1,0
8,4,p2f,97,future_unknown,2,0,0.21054108404609115,0,1
8,4,p2f,97,future_unknown,3,0,0.5856816851792264,1,0
8,4,p2f,97,future_unknown,4,0,0.1226041131065006,0,1
8,4,p2f,97,future_unknown,5,0,0.709708762607787,1,0
8,4,p2f,98,future_unknown,0,0,0.005675759875082002,0,1
8,4,p2f,98,future_unknown,1,0,0.000691303926579705,0,1
8,4,p2f,98,future_unknown,2,0,0.006578860802166206,0,1
8,4,p2f,98,future_unknown,3,0,0.0010655091564291722,0,1
8,4,p2f,98,future_unknown,4,0,0.0004273359843714153,0,1
8,4,p2f,98,future_unknown,5,0,0.0009770656902312142,0,1
8,4,p2f,99,future_unknown,0,0,0.873986486366966,1,0
8,4,p2f,99,future_unknown,1,0,0.9704305058589487,1,0
8,4,p2f,99,future_unknown,2,0,0.9639672680082091,1,0
8,4,p2f,99,future_unknown,3,0,0.9963113999559043,1,0
8,4,p2f,99,future_unknown,4,0,0.8388232833941943,1,0
8,4,p2f,99,future_unknown,5,0,0.9466369257167164,1,0
8,4,f2p,0,past_known,0,1,0.00019448548326892314,0,0
8,4,f2p,0,past_known,1,1,1.69196292451926e-05,0,0
8,4,f2p,0,past_known,2,1,9.959830678121536e-05,0,0
8,4,f2p,0,past_known,3,1,1.4033419280272266e-06,0,0
8,4,f2p,0,past_known,4,1,0.011299903803704483,0,0
8,4,f2p,0,past_known,5,1,2.8856118255956484e-06,0,0
8,4,f2p,1,past_known,0,1,0.0031145545191405806,0,0
8,4,f2p,1,past_known,1,1,0.8724706273308445,1,1
8,4,f2p,1,past_known,2,1,0.00018209787602813964,0,0
8,4,f2p,1,past_known,3,1,0.000151143390084325,0,0
8,4,f2p,1,past_known,4,1,0.006358997369509545,0,0
8,4,f2p,1,past_known,5,1,0.013807047552466123,0,0
8,4,f2p,2,past_known,0,1,8.900072889987233e-06,0,0
8,4,f2p,2,past_known,1,1,1.915348543127111e-06,0,0
8,4,f2p,2,past_known,2,1,0.22493632424855295,0,0
8,4,f2p,2,past_known,3,1,3.7189738091462416e-06,0,0
8,4,f2p,2,past_known,4,1,7.020901669476568e-09,0,0
8,4,f2p,2,past_known,5,1,6.397060449684331e-11,0,0
8,4,f2p,3,past_known,0,1,3.5393007770466175e-08,0,0
8,4,f2p,3,past_known,1,1,9.053199791710687e-10,0,0
8,4,f2p,3,past_known,2,1,0.0003166644937057079,0,0
8,4,f2p,3,past_known,3,1,6.433365286765619e-06,0,0
8,4,f2p,3,past_known,4,1,4.962484016245398e-06,0,0
8,4,f2p,3,past_known,5,1,0.02008344209007038,0,0
8,4,f2p,4,past_known,0,1,8.396842498461984e-10,0,0
8,4,f2p,4,past_known,1,1,2.4610448904368805e-09,0,0
8,4,f2p,4,past_known,2,1,2.7903296000721088e-06,0,0
8,4,f2p,4,past_known,3,1,2.143788345836649e-08,0,0
8,4,f2p,4,past_known,4,1,0.004498388752414021,0,0
8,4,f2p,4,past_known,5,1,8.229406206479174e-10,0,0
8,4,f2p,5,past_known,0,1,0.8722636052787823,1,1
8,4,f2p,5,past_known,1,1,0.9998869657047555,1,1
8,4,f2p,5,past_known,2,1,0.9539717088219977,1,1
8,4,f2p,5,past_known,3,1,0.9943666698732927,1,1
8,4,f2p,5,past_known,4,1,0.99999998967518,1,1
8,4,f2p,5,past_known,5,1,0.9915763839599749,1,1
8,4,f2p,6,past_known,0,1,0.40263435959579863,0,0
8,4,f2p,6,past_known,1,1,0.4575223845262373,0,0
8,4,f2p,6,past_known,2,1,0.0063617964244592215,0,0
8,4,f2p,6,past_known,3,1,0.9928117339656023,1,1
8,4,f2p,6,past_known,4,1,0.9623783996478836,1,1
8,4,f2p,6,past_known,5,1,0.8454856254200434,1,1
8,4,f2p,7,past_known,0,1,0.012662482945050575,0,0
8,4,f2p,7,past_known,1,1,0.995755205747267,1,1
8,4,f2p,7,past_known,2,1,0.0006843053494453921,0,0
8,4,f2p,7,past_known,3,1,0.9257817605350469,1,1
8,4,f2p,7,past_known,4,1,0.11083600673433065,0,0
8,4,f2p,7,past_known,5,1,1.802098305688135e-05,0,0
8,4,f2p,8,past_known,0,1,0.9992271340709026,1,1
8,4,f2p,8,past_known,1,1,6.948081403797915e-07,0,0
8,4,f2p,8,past_known,2,1,0.6300118410900266,1,1
8,4,f2p,8,past_known,3,1,0.9845568454986938,1,1
8,4,f2p,8,past_known,4,1,2.0000154250855636e-09,0,0
8,4,f2p,8,past_known,5,1,0.9995299688489946,1,1
8,4,f2p,9,past_known,0,1,0.9985772832903972,1,1
8,4,f2p,9,past_known,1,1,0.9998001951707698,1,1
8,4,f2p,9,past_known,2,1,0.7546242855879507,1,1
8,4,f2p,9,past_known,3,1,0.9999999926653036,1,1
8,4,f2p,9,past_known,4,1,0.9331457136624329,1,1
8,4,f2p,9,past_known,5,1,0.010404293203594593,0,0
8,4,f2p,10,past_known,0,1,0.0006252061422906176,0,0
8,4,f2p,10,past_known,1,1,0.0053336128693353925,0,0
8,4,f2p,10,past_known,2,1,0.9299119997296692,1,1
8,4,f2p,10,past_known,3,1,0.0005406886181126571,0,0
8,4,f2p,10,past_known,4,1,0.47049941191733546,0,0
8,4,f2p,10,past_known,5,1,0.9208303531057717,1,1
8,4,f2p,11,past_known,0,1,0.00011290421744623818,0,0
8,4,f2p,11,past_known,1,1,0.08565059612898228,0,0
8,4,f2p,11,past_known,2,1,0.0020115238227445373,0,0
8,4,f2p,11,past_known,3,1,0.0019604162415568518,0,0
8,4,f2p,11,past_known,4,1,0.630127627747936,1,1
8,4,f2p,11,past_known,5,1,0.8324681651714889,1,1
8,4,f2p,12,past_known,0,1,0.0025005080910730213,0,0
8,4,f2p,12,past_known,1,1,0.001051194685587138,0,0
8,4,f2p,12,past_known,2,1,0.6437499872804906,1,1
8,4,f2p,12,past_known,3,1,0.5779503877252616,1,1
8,4,f2p,12,past_known,4,1,0.0009970716226077004,0,0
8,4,f2p,12,past_known,5,1,0.03731074443919475,0,0
8,4,f2p,13,past_known,0,1,0.9999985313136587,1,1
8,4,f2p,13,past_known,1,1,0.9999644508012384,1,1
8,4,f2p,13,past_known,2,1,0.9999980699798601,1,1
8,4,f2p,13,past_known,3,1,0.9999750222730467,1,1
8,4,f2p,13,past_known,4,1,0.9999764648810845,1,1
8,4,f2p,13,past_known,5,1,0.9999830662595253,1,1
8,4,f2p,14,past_known,0,1,0.0017157401189759442,0,0
8,4,f2p,14,past_known,1,1,0.9938938695810982,1,1
8,4,f2p,14,past_known,2,1,0.29397783821997303,0,0
8,4,f2p,14,past_known,3,1,0.0015099658068559875,0,0
8,4,f2p,14,past_known,4,1,0.04020691779976039,0,0
8,4,f2p,14,past_known,5,1,0.9999968954836991,1,1
8,4,f2p,15,past_known,0,1,1.139683262662407e-07,0,0
8,4,f2p,15,past_known,1,1,6.604555059484763e-11,0,0
8,4,f2p,15,past_known,2,1,0.0004047380060089814,0,0
8,4,f2p,15,past_known,3,1,9.887047746161564e-08,0,0
8,4,f2p,15,past_known,4,1,1.1316787240350254e-07,0,0
8,4,f2p,15,past_known,5,1,0.004268166194466776,0,0
8,4,f2p,16,past_known,0,1,0.999954194505821,1,1
8,4,f2p,16,past_known,1,1,0.9999999966499864,1,1
8,4,f2p,16,past_known,2,1,0.9999999891332051,1,1
8,4,f2p,16,past_known,3,1,0.999993961571696,1,1
8,4,f2p,16,past_known,4,1,0.9999773428305105,1,1
8,4,f2p,16,past_known,5,1,0.999999258370937,1,1
8,4,f2p,17,past_known,0,1,0.0003115564237077079,0,0
8,4,f2p,17,past_known,1,1,2.319802975445211e-06,0,0
8,4,f2p,17,past_known,2,1,3.7231093661204975e-05,0,0
8,4,f2p,17,past_known,3,1,2.7151585567169964e-09,0,0
8,4,f2p,17,past_known,4,1,0.0001507355367022137,0,0
8,4,f2p,17,past_known,5,1,7.546641463769715e-05,0,0
8,4,f2p,18,past_known,0,1,0.940158336869495,1,1
8,4,f2p,18,past_known,1,1,0.9944156068924253,1,1
8,4,f2p,18,past_known,2,1,0.9999768833297475,1,1
8,4,f2p,18,past_known,3,1,0.11520330521952683,0,0
8,4,f2p,18,past_known,4,1,0.47715132879500893,0,0
8,4,f2p,18,past_known,5,1,0.16237443882551167,0,0
8,4,f2p,19,past_known,0,1,0.9999994135379506,1,1
8,4,f2p,19,past_known,1,1,0.9999907118616957,1,1
8,4,f2p,19,past_known,2,1,0.9999597856159562,1,1
8,4,f2p,19,past_known,3,1,0.9999985136704242,1,1
8,4,f2p,19,past_known,4,1,0.9948274811756045,1,1
8,4,f2p,19,past_known,5,1,0.9985655789934036,1,1
8,4,f2p,20,past_known,0,1,0.9991355753472465,1,1
8,4,f2p,20,past_known,1,1,0.711761168296438,1,1
8,4,f2p,20,past_known,2,1,0.9999751392457674,1,1
8,4,f2p,20,past_known,3,1,0.281174708934901,0,0
8,4,f2p,20,past_known,4,1,0.9904148867879151,1,1
8,4,f2p,20,past_known,5,1,0.9938796242523785,1,1
8,4,f2p,21,past_known,0,1,1.387229089292333e-06,0,0
8,4,f2p,21,past_known,1,1,1.2247469367034256e-06,0,0
8,4,f2p,21,past_known,2,1,4.497445738053679e-07,0,0
8,4,f2p,21,past_known,3,1,1.1099021823571254e-06,0,0
8,4,f2p,21,past_known,4,1,0.0012015836923010739,0,0
8,4,f2p,21,past_known,5,1,3.819064278633272e-08,0,0
8,4,f2p,22,past_known,0,1,0.7151927622238271,1,1
8,4,f2p,22,past_known,1,1,0.9289279689903683,1,1
8,4,f2p,22,past_known,2,1,0.9845084440486013,1,1
8,4,f2p,22,past_known,3,1,0.992880447367531,1,1
8,4,f2p,22,past_known,4,1,0.9933860818922653,1,1
8,4,f2p,22,past_known,5,1,0.9998314357138718,1,1
8,4,f2p,23,past_known,0,1,0.883721362778362,1,1
8,4,f2p,23,past_known,1,1,0.009436736175915741,0,0
8,4,f2p,23,past_known,2,1,0.9821648901487227,1,1
8,4,f2p,23,past_known,3,1,0.9234548671838639,1,1
8,4,f2p,23,past_known,4,1,0.8462717121814889,1,1
8,4,f2p,23,past_known,5,1,0.16845304636372072,0,0
8,4,f2p,24,past_known,0,1,0.9999613097586909,1,1
8,4,f2p,24,past_known,1,1,0.9982346226039054,1,1
8,4,f2p,24,past_known,2,1,0.9564168716712554,1,1
8,4,f2p,24,past_known,3,1,0.9999999452997496,1,1
8,4,f2p,24,past_known,4,1,0.9998329874864826,1,1
8,4,f2p,24,past_known,5,1,0.9999910706156341,1,1
8,4,f2p,25,past_unknown,0,0,0.08052830343523433,0,1
8,4,f2p,25,past_unknown,1,0,0.32098471100136305,0,1
8,4,f2p,25,past_unknown,2,0,0.999995307620375,1,0
8,4,f2p,25,past_unknown,3,0,0.9668887072260323,1,0
8,4,f2p,25,past_unknown,4,0,0.2669480680513309,0,1
8,4,f2p,25,past_unknown,5,0,0.9998045278999872,1,0
8,4,f2p,26,past_unknown,0,0,9.419417440239226e-06,0,1
8,4,f2p,26,past_unknown,1,0,0.008108862336650582,0,1
8,4,f2p,26,past_unknown,2,0,0.0002805350204194184,0,1
8,4,f2p,26,past_unknown,3,0,0.11460979746985246,0,1
8,4,f2p,26,past_unknown,4,0,0.0012154996586269291,0,1
8,4,f2p,26,past_unknown,5,0,6.275165546374843e-06,0,1
8,4,f2p,27,past_unknown,0,0,0.014613204054091933,0,1
8,4,f2p,27,past_unknown,1,0,0.05826946951699443,0,1
8,4,f2p,27,past_unknown,2,0,0.23715156609299756,0,1
8,4,f2p,27,past_unknown,3,0,0.00033924548785944263,0,1
8,4,f2p,27,past_unknown,4,0,0.4678661731732697,0,1
8,4,f2p,27,past_unknown,5,0,0.6136783662791896,1,0
8,4,f2p,28,past_unknown,0,0,0.999786701884935,1,0
8,4,f2p,28,past_unknown,1,0,0.9650895192063038,1,0
8,4,f2p,28,past_unknown,2,0,0.041112282670659944,0,1
8,4,f2p,28,past_unknown,3,0,0.9985152155717192,1,0
8,4,f2p,28,past_unknown,4,0,0.9998279783953297,1,0
8,4,f2p,28,past_unknown,5,0,0.004051939075449658,0,1
8,4,f2p,29,past_unknown,0,0,0.049746499641897104,0,1
8,4,f2p,29,past_unknown,1,0,0.6726005797223856,1,0
8,4,f2p,29,past_unknown,2,0,0.49627568787595316,0,1
8,4,f2p,29,past_unknown,3,0,0.9999948919667384,1,0
8,4,f2p,29,past_unknown,4,0,0.9905543854459289,1,0
8,4,f2p,29,past_unknown,5,0,0.9804826020874837,1,0
8,4,f2p,30,past_unknown,0,0,0.2620145046281231,0,1
8,4,f2p,30,past_unknown,1,0,0.010591578310792046,0,1
8,4,f2p,30,past_unknown,2,0,0.40575683916163013,0,1
8,4,f2p,30,past_unknown,3,0,0.7602879223117782,1,0
8,4,f2p,30,past_unknown,4,0,0.12185884151163907,0,1
8,4,f2p,30,past_unknown,5,0,0.9996040011586206,1,0
8,4,f2p,31,past_unknown,0,0,0.9997824103197401,1,0
8,4,f2p,31,past_unknown,1,0,0.8669561046380625,1,0
8,4,f2p,31,past_unknown,2,0,0.9999972797260916,1,0
8,4,f2p,31,past_unknown,3,0,0.9994403274914828,1,0
8,4,f2p,31,past_unknown,4,0,0.9296066703630562,1,0
8,4,f2p,31,past_unknown,5,0,0.9999761758974187,1,0
8,4,f2p,32,past_unknown,0,0,0.013458964384063226,0,1
8,4,f2p,32,past_unknown,1,0,8.355627113043205e-05,0,1
8,4,f2p,32,past_unknown,2,0,0.4317318987226173,0,1
8,4,f2p,32,past_unknown,3,0,0.1267914927710136,0,1
8,4,f2p,32,past_unknown,4,0,0.34722292735362287,0,1
8,4,f2p,32,past_unknown,5,0,0.011606454004034154,0,1
8,4,f2p,33,past_unknown,0,0,0.005229089943694262,0,1
